Request_ID,Request_Start,Request_End,Total_Processing,Total_Waiting,SLA_Hours,Request_Type,Priority,Department_Requesting,Vendor_Type,Request_Amount,Complexity_Score,System_Load,Num_Stages,Total_TAT,Delay_Ratio,SLA_Breach_Hours,Delayed_Flag,Is_High_Value_Request,Is_High_Complexity,Bottleneck_Stage,Max_Stage_Delay
R03211,2025-01-21 13:03:36,2025-01-26 09:00:00,69.96000000000001,11.5,132.0,Office Supplies,Medium,HR,Internal,212511,2,0.4549836757280113,4,115.94,0.8783333333333333,0.0,0,1,0,Finance Approval,41.66
R03212,2025-04-18 10:33:00,2025-04-24 09:00:00,111.54,13.54,174.0,IT Purchase,Medium,HR,Internal,222726,3,0.6857685502735699,4,142.45,0.8186781609195402,0.0,0,1,0,Finance Approval,50.13
R03213,2025-06-22 11:00:00,2025-06-27 09:00:00,104.48,12.5,264.0,Vendor Contract,Low,HR,External,46283,4,0.4067221869985287,4,118.0,0.44696969696969696,0.0,0,0,1,Procurement Review,46.5
R03214,2025-03-10 10:12:00,2025-03-15 09:00:00,83.49,10.47,114.0,Office Supplies,Medium,HR,External,42098,1,0.3444567860999574,4,118.8,1.0421052631578946,4.799999999999997,1,0,0,Finance Approval,45.63
R03215,2025-04-07 10:57:00,2025-04-14 09:00:00,113.62,18.53,217.8,Equipment,Low,HR,Internal,71928,3,0.737253449970668,4,166.05,0.762396694214876,0.0,0,0,0,Finance Approval,55.71
R03216,2025-02-09 10:20:24,2025-02-16 09:00:00,109.26,18.77,118.8,Office Supplies,High,Operations,External,227435,2,0.421008406416794,8,166.66,1.4028619528619528,47.86,1,1,0,Procurement Review,29.41
R03217,2025-07-03 10:57:00,2025-07-08 09:00:00,90.32,13.17,264.0,Vendor Contract,Low,Operations,External,27684,4,0.2744803950092266,4,118.05,0.4471590909090909,0.0,0,0,1,Finance Approval,49.82
R03218,2025-05-02 12:05:24,2025-05-11 09:00:00,135.29,21.78,174.0,IT Purchase,Medium,Finance,External,248099,3,0.6835988314702729,7,212.91,1.2236206896551725,38.91,1,1,0,Finance Approval,38.11
R03219,2025-06-17 11:19:12,2025-06-21 09:00:00,53.9,9.58,114.0,Office Supplies,Medium,Operations,Internal,78965,1,0.1867789950480328,4,93.68,0.8217543859649123,0.0,0,0,0,Procurement Review,25.49
R03220,2025-02-12 12:36:00,2025-02-18 14:58:48,96.38,19.35,217.8,Equipment,Low,Finance,Internal,1966,3,0.2964998775939153,4,146.38,0.6720844811753902,0.0,0,0,0,Finance Approval,45.62
R03221,2025-07-18 12:07:12,2025-07-25 09:00:00,107.77,15.2,145.2,Office Supplies,Low,IT,Internal,221731,2,0.0278335298463323,4,164.88,1.1355371900826448,19.680000000000007,1,1,0,Finance Approval,57.45
R03222,2025-02-19 13:21:00,2025-02-28 09:00:00,122.94,33.71,132.0,Office Supplies,Medium,IT,Internal,170866,2,0.8431516867847885,8,211.65,1.603409090909091,79.65,1,1,0,Finance Approval,34.65
R03223,2025-06-30 13:45:36,2025-07-22 09:00:00,397.57,65.53,283.8,Vendor Contract,Low,Operations,External,183518,5,0.9483351986670192,14,523.24,1.84369274136716,239.44,1,1,1,Finance Approval,75.71000000000001
R03224,2025-04-29 10:33:36,2025-05-03 16:09:36,67.2,9.74,216.0,Vendor Contract,High,Operations,Internal,71404,4,0.2583608174838445,4,101.6,0.4703703703703703,0.0,0,0,1,Finance Approval,33.31
R03225,2025-07-08 10:19:12,2025-07-22 09:00:00,192.95,39.65,156.0,IT Purchase,Medium,HR,Internal,65091,2,0.3099058749232581,14,334.68,2.1453846153846152,178.68,1,0,0,Finance Approval,41.69
R03226,2025-05-26 11:58:12,2025-06-05 09:00:00,147.52,29.5,118.8,Office Supplies,High,IT,External,151853,2,0.980442240479547,10,237.03,1.9952020202020202,118.23,1,1,0,Finance Approval,38.56
R03227,2025-05-30 10:51:00,2025-06-08 09:00:00,153.77,22.03,191.4,IT Purchase,Low,IT,External,201485,3,0.4363223121013418,7,214.15,1.1188610240334378,22.75,1,1,0,Finance Approval,56.580000000000005
R03228,2025-01-14 13:43:48,2025-01-19 09:00:00,62.11,18.52,156.6,IT Purchase,High,IT,Internal,148948,3,0.79100328374922,4,115.27,0.7360791826309068,0.0,0,0,0,Procurement Review,35.64
R03229,2025-03-08 13:05:24,2025-03-16 16:04:48,136.94,24.8,178.2,Equipment,High,Operations,External,67730,3,0.0148052507136932,7,194.99,1.094219977553311,16.79000000000002,1,0,0,Procurement Review,47.0
R03230,2025-01-05 11:34:12,2025-01-15 09:00:00,153.95,33.68,132.0,Office Supplies,Medium,Admin,Internal,238955,2,0.1800658753264021,10,237.43,1.7987121212121213,105.43,1,1,0,Procurement Review,42.13
R03231,2025-06-04 12:07:12,2025-06-13 09:00:00,142.95,29.380000000000003,125.4,Office Supplies,Low,Operations,Internal,21301,1,0.5778541779457492,8,212.88,1.6976076555023922,87.47999999999999,1,0,0,Finance Approval,42.55
R03232,2025-05-05 10:47:24,2025-05-13 09:00:00,139.28,15.67,191.4,IT Purchase,Low,Operations,External,164634,3,0.2699905698502913,4,190.21,0.9937826541274817,0.0,0,1,0,Finance Approval,68.22
R03233,2025-01-29 12:39:36,2025-02-02 09:00:00,59.4,14.33,114.0,Office Supplies,Medium,Finance,Internal,17495,1,0.4421902306172877,4,92.34,0.81,0.0,0,0,0,Procurement Review,24.44
R03234,2025-06-09 11:49:48,2025-06-14 09:00:00,91.52,12.02,174.0,IT Purchase,Medium,Finance,Internal,234694,3,0.1984045760233478,4,117.17,0.6733908045977012,0.0,0,1,0,Finance Approval,43.57
R03235,2025-03-17 14:24:00,2025-03-26 09:00:00,145.49,29.66,232.2,Vendor Contract,High,IT,Internal,169117,5,0.6295206127425661,7,210.6,0.9069767441860466,0.0,0,1,1,Finance Approval,50.7
R03236,2025-07-17 10:16:48,2025-07-21 17:58:48,66.0,11.21,114.0,Office Supplies,Medium,Finance,Internal,15309,1,0.7212255736716758,4,103.7,0.9096491228070176,0.0,0,0,0,Finance Approval,33.410000000000004
R03237,2025-02-18 12:49:12,2025-03-08 09:00:00,300.01,46.69,237.6,Equipment,Low,HR,External,180579,4,0.1651828164585262,11,428.18,1.8021043771043772,190.58,1,1,1,Procurement Review,58.37
R03238,2025-07-02 11:27:00,2025-07-05 09:12:36,50.16,7.960000000000001,102.6,Office Supplies,High,Operations,Internal,3812,1,0.470291954998848,3,69.76,0.6799220272904485,0.0,0,0,0,Finance Approval,31.22
R03239,2025-01-02 11:49:12,2025-01-08 09:00:00,86.43,10.22,140.4,IT Purchase,High,IT,External,60160,2,0.6764142642554208,4,141.18,1.0055555555555555,0.7800000000000011,1,0,0,Finance Approval,54.84
R03240,2025-05-09 13:16:12,2025-05-16 09:00:00,99.26,23.56,140.4,IT Purchase,High,HR,External,36415,2,0.7351092800563711,7,163.73,1.166168091168091,23.329999999999984,1,0,0,Finance Approval,28.9
R03241,2025-04-05 10:34:48,2025-04-10 09:00:00,71.64999999999999,13.43,171.6,IT Purchase,Low,IT,Internal,65337,2,0.0944755772576863,4,118.42,0.6900932400932401,0.0,0,0,0,Finance Approval,31.79
R03242,2025-03-16 10:15:36,2025-03-22 09:00:00,88.8,9.77,156.0,IT Purchase,Medium,IT,Internal,96743,2,0.0834561764660627,4,142.74,0.915,0.0,0,0,0,Finance Approval,43.13
R03243,2025-04-12 12:01:48,2025-04-16 09:00:00,54.88,12.49,194.4,Equipment,High,IT,Internal,127745,4,0.1181207371066456,4,92.97,0.47824074074074074,0.0,0,0,1,Finance Approval,20.93
R03244,2025-02-27 12:07:12,2025-03-09 17:25:12,125.84,36.44,156.6,IT Purchase,High,Admin,Internal,202327,3,0.7261289572013937,11,245.3,1.566411238825032,88.70000000000002,1,1,0,Procurement Review,28.69
R03245,2025-03-08 10:37:12,2025-03-16 09:00:00,118.98,29.520000000000003,178.2,Equipment,High,Finance,External,53487,3,0.9566763937573732,8,190.38,1.0683501683501684,12.180000000000007,1,0,0,Finance Approval,40.66
R03246,2025-06-19 10:29:24,2025-06-25 09:00:00,96.48,12.29,198.0,Equipment,Medium,HR,External,27917,3,0.4824831848198001,4,142.51,0.7197474747474747,0.0,0,0,0,Procurement Review,44.51
R03247,2025-01-22 10:52:12,2025-01-28 09:00:00,92.58,11.69,258.0,Vendor Contract,Medium,Finance,External,181019,5,0.8402220332319174,4,142.13,0.550891472868217,0.0,0,1,1,Procurement Review,36.47
R03248,2025-06-15 10:12:36,2025-06-22 09:00:00,124.63,14.27,114.0,Office Supplies,Medium,Admin,External,18119,1,0.3876026977153647,7,166.79,1.4630701754385964,52.78999999999999,1,0,0,Finance Approval,41.44
R03249,2025-02-09 10:21:36,2025-02-16 09:00:00,113.52,12.5,132.0,Office Supplies,Medium,HR,External,146188,2,0.4896412116817138,6,166.64,1.2624242424242422,34.639999999999986,1,0,0,Finance Approval,46.580000000000005
R03250,2025-04-07 11:18:36,2025-04-13 09:00:00,89.53999999999999,12.420000000000002,114.0,Office Supplies,Medium,IT,External,87598,1,0.1590223779412314,4,141.69,1.2428947368421053,27.689999999999998,1,0,0,Finance Approval,44.26
R03251,2025-01-29 16:09:36,2025-02-04 09:00:00,81.39,22.08,283.8,Vendor Contract,Low,IT,External,207616,5,0.9694386948222689,4,136.84,0.4821705426356589,0.0,0,1,1,Procurement Review,36.38
R03252,2025-03-06 13:14:24,2025-03-10 09:00:00,69.44,11.66,178.2,Equipment,High,Admin,Internal,54664,3,0.196084399945538,4,91.76,0.5149270482603816,0.0,0,0,0,Procurement Review,30.24
R03253,2025-06-22 14:27:36,2025-06-28 09:00:00,89.7,17.29,217.8,Equipment,Low,Operations,Internal,18423,3,0.3573214881414898,4,138.54,0.6360881542699723,0.0,0,0,0,Procurement Review,36.85
R03254,2025-01-28 11:57:36,2025-02-02 09:00:00,82.94,9.62,198.0,Equipment,Medium,Finance,External,18061,3,0.4416890946844699,4,117.04,0.5911111111111111,0.0,0,0,0,Finance Approval,46.6
R03255,2025-03-07 10:27:00,2025-03-18 09:00:00,172.17,28.34,198.0,Equipment,Medium,Finance,External,51734,3,0.3405999456733982,9,262.55,1.326010101010101,64.55000000000001,1,0,0,Finance Approval,79.99
R03256,2025-01-29 10:42:00,2025-02-02 09:00:00,73.8,8.940000000000001,232.2,Vendor Contract,High,Finance,Internal,120827,5,0.3273549097345883,4,94.3,0.4061154177433247,0.0,0,0,1,Finance Approval,23.73
R03257,2025-04-26 10:40:48,2025-05-01 09:00:00,62.24,14.7,145.2,Office Supplies,Low,HR,Internal,160738,2,0.4154482801425158,4,118.32,0.8148760330578513,0.0,0,1,0,Finance Approval,30.59
R03258,2025-04-23 11:27:00,2025-04-26 16:33:00,49.370000000000005,11.34,102.6,Office Supplies,High,Admin,External,98475,1,0.4743267331138517,4,77.1,0.7514619883040936,0.0,0,0,0,Finance Approval,27.67
R03259,2025-01-19 10:31:48,2025-01-29 09:00:00,149.08,23.94,194.4,Equipment,High,Finance,External,164964,4,0.181662298900376,8,238.47,1.2266975308641974,44.06999999999999,1,1,1,Finance Approval,45.05
R03260,2025-02-25 11:12:00,2025-03-15 10:16:12,324.46,41.55,283.8,Vendor Contract,Low,Finance,Internal,155108,5,0.5024764633842577,10,431.07,1.51892177589852,147.26999999999998,1,1,1,Finance Approval,71.91
R03261,2025-03-25 10:34:12,2025-03-31 09:00:00,106.26,6.68,216.0,Equipment,Medium,Admin,External,116906,4,0.3135677812143453,4,142.43,0.6593981481481482,0.0,0,0,1,Finance Approval,49.71
R03262,2025-06-01 10:34:12,2025-06-07 09:00:00,109.29,13.74,171.6,IT Purchase,Low,HR,External,12882,2,0.0687902468369779,4,142.43,0.8300116550116551,0.0,0,0,0,Procurement Review,47.21
R03263,2025-06-06 11:46:12,2025-06-10 09:00:00,67.37,7.279999999999999,118.8,Office Supplies,High,Finance,External,163844,2,0.5870890631614898,4,93.23,0.7847643097643098,0.0,0,1,0,Finance Approval,24.96
R03264,2025-06-23 10:24:00,2025-07-01 09:00:00,132.49,23.25,132.0,Office Supplies,Medium,IT,Internal,219435,2,0.642695117655797,7,190.6,1.4439393939393939,58.599999999999994,1,1,0,Procurement Review,42.48
R03265,2025-06-11 11:34:48,2025-06-17 09:00:00,95.53,13.85,132.0,Office Supplies,Medium,Admin,Internal,177698,2,0.1924880522763282,4,141.42,1.0713636363636363,9.419999999999987,1,1,0,Procurement Review,43.99
R03266,2025-04-03 12:13:48,2025-04-08 09:00:00,76.96,12.12,178.2,Equipment,High,HR,Internal,20570,3,0.9393229209536612,4,116.77,0.6552749719416386,0.0,0,0,0,Finance Approval,39.4
R03267,2025-02-25 13:49:48,2025-03-04 17:06:36,115.7,26.54,198.0,Equipment,Medium,Finance,Internal,14562,3,0.924461003211788,7,171.28,0.8650505050505051,0.0,0,0,0,Finance Approval,46.34
R03268,2025-01-27 12:54:00,2025-02-01 09:00:00,85.8,10.73,132.0,Office Supplies,Medium,Operations,Internal,200863,2,0.246767288393539,4,116.1,0.8795454545454545,0.0,0,1,0,Finance Approval,41.23
R03269,2025-01-19 12:31:48,2025-01-24 09:00:00,73.14,14.99,171.6,IT Purchase,Low,IT,Internal,11934,2,0.6902589421075129,4,116.47,0.6787296037296038,0.0,0,0,0,Finance Approval,36.15
R03270,2025-02-02 12:52:12,2025-02-12 09:00:00,161.45,23.82,191.4,IT Purchase,Low,Operations,Internal,103657,3,0.6904719852272714,7,236.13,1.2336990595611286,44.72999999999999,1,0,0,Finance Approval,54.74
R03271,2025-04-16 11:16:12,2025-04-24 09:00:00,155.6,20.47,283.8,Vendor Contract,Low,HR,Internal,222528,5,0.6846674977925478,6,189.73,0.6685341789992952,0.0,0,1,1,Finance Approval,69.25
R03272,2025-02-27 13:46:12,2025-03-05 09:00:00,115.03000000000002,13.52,174.0,IT Purchase,Medium,Admin,External,113930,3,0.8485933705192676,4,139.23,0.8001724137931034,0.0,0,0,0,Procurement Review,71.08000000000001
R03273,2025-03-19 12:25:48,2025-03-23 09:00:00,62.55,15.0,216.0,Equipment,Medium,Operations,Internal,217265,4,0.7902752964243825,4,92.57,0.4285648148148148,0.0,0,1,1,Finance Approval,29.53
R03274,2025-03-02 12:15:00,2025-03-12 09:00:00,181.5,19.85,258.0,Vendor Contract,Medium,IT,Internal,232129,5,0.0802947555164953,7,236.75,0.9176356589147286,0.0,0,1,1,Finance Approval,56.86
R03275,2025-02-08 10:11:24,2025-02-13 09:00:00,64.13,8.629999999999999,114.0,Office Supplies,Medium,IT,External,39612,1,0.3114364370986159,4,118.81,1.0421929824561404,4.810000000000002,1,0,0,Procurement Review,31.4
R03276,2025-06-13 12:45:36,2025-06-17 09:00:00,52.27,13.47,102.6,Office Supplies,High,Admin,External,98543,1,0.6001355856744539,4,92.24,0.8990253411306043,0.0,0,0,0,Finance Approval,26.96
R03277,2025-05-05 10:45:36,2025-05-10 09:00:00,88.44,11.42,232.2,Vendor Contract,High,HR,Internal,160632,5,0.4874973068322343,4,118.24,0.5092161929371232,0.0,0,1,1,Procurement Review,41.79
R03278,2025-02-18 11:38:24,2025-03-01 09:00:00,174.24,35.72,132.0,Office Supplies,Medium,IT,Internal,177116,2,0.3193276568900079,10,261.36,1.9800000000000002,129.36,1,1,0,Finance Approval,41.91
R03279,2025-03-29 13:27:00,2025-04-03 09:00:00,92.4,14.45,216.0,Equipment,Medium,Finance,Internal,166503,4,0.0059896724799218,4,115.55,0.5349537037037037,0.0,0,1,1,Procurement Review,46.08
R03280,2025-04-23 13:06:00,2025-04-27 17:55:12,66.52,12.98,140.4,IT Purchase,High,Operations,External,96683,2,0.5065927228698088,4,100.82,0.718091168091168,0.0,0,0,0,Finance Approval,38.260000000000005
R03281,2025-01-30 11:33:00,2025-02-07 09:00:00,127.78,24.38,132.0,Office Supplies,Medium,IT,External,162699,2,0.1371015629966816,7,189.45,1.4352272727272726,57.44999999999999,1,1,0,Finance Approval,46.89
R03282,2025-01-22 11:57:36,2025-01-31 09:00:00,160.16,23.25,240.0,Vendor Contract,Medium,IT,External,49591,4,0.0062387809833921,7,213.04,0.8876666666666666,0.0,0,0,1,Finance Approval,53.3
R03283,2025-01-07 10:42:36,2025-01-13 09:00:00,110.18,14.98,145.2,Office Supplies,Low,Admin,External,218006,2,0.524048392058892,4,142.29,0.9799586776859505,0.0,0,1,0,Procurement Review,43.46
R03284,2025-07-16 12:46:12,2025-07-23 09:00:00,131.56,9.88,237.6,Equipment,Low,IT,Internal,148547,4,0.0891651736625117,4,164.23,0.6912037037037037,0.0,0,0,1,Finance Approval,63.07
R03285,2025-07-04 14:08:24,2025-07-15 09:00:00,174.03,27.97,258.0,Vendor Contract,Medium,IT,External,123205,5,0.3493473270833303,7,258.86,1.0033333333333334,0.8600000000000136,1,0,1,Finance Approval,62.52
R03286,2025-04-12 12:52:12,2025-04-18 10:25:12,112.0,18.38,217.8,Equipment,Low,Admin,External,24756,3,0.6900962472850881,4,141.55,0.6499081726354454,0.0,0,0,0,Finance Approval,47.6
R03287,2025-06-09 10:28:12,2025-06-14 09:00:00,72.6,9.19,132.0,Office Supplies,Medium,Operations,Internal,243795,2,0.9299591387310144,4,118.53,0.8979545454545454,0.0,0,1,0,Finance Approval,36.16
R03288,2025-06-26 12:31:12,2025-07-01 09:00:00,75.14999999999999,15.41,216.0,Vendor Contract,High,IT,External,21343,4,0.9520685061754476,4,116.48,0.5392592592592593,0.0,0,0,1,Finance Approval,42.34
R03289,2025-07-16 13:18:00,2025-07-23 09:00:00,115.92,18.29,264.0,Vendor Contract,Low,IT,Internal,83521,4,0.8171515084090394,4,163.7,0.6200757575757575,0.0,0,0,1,Finance Approval,60.120000000000005
R03290,2025-01-26 14:09:00,2025-02-07 12:53:24,192.82,33.33,258.0,Vendor Contract,Medium,Finance,External,144925,5,0.3663050705712886,10,286.74,1.1113953488372093,28.74000000000001,1,0,1,Finance Approval,62.04
R03291,2025-03-15 10:36:00,2025-03-20 09:00:00,79.52,17.229999999999997,216.0,Vendor Contract,High,Finance,Internal,17531,4,0.4155080708391899,4,118.4,0.5481481481481482,0.0,0,0,1,Finance Approval,44.09
R03292,2025-02-16 13:36:36,2025-02-26 09:00:00,145.75,28.38,216.0,Vendor Contract,High,IT,Internal,20633,4,0.1939858091296848,9,235.39,1.0897685185185184,19.389999999999986,1,0,1,Finance Approval,38.25
R03293,2025-01-14 10:17:24,2025-01-18 09:00:00,73.2,6.7700000000000005,156.0,IT Purchase,Medium,Finance,Internal,77714,2,0.2077401880621631,4,94.71,0.6071153846153846,0.0,0,0,0,Finance Approval,30.41
R03294,2025-02-06 13:43:48,2025-02-12 09:00:00,86.24000000000001,18.130000000000003,216.0,Equipment,Medium,Finance,Internal,237736,4,0.3230738913695045,4,139.27,0.6447685185185186,0.0,0,1,1,Finance Approval,43.98
R03295,2025-05-17 10:41:24,2025-05-22 09:00:00,77.2,16.09,216.0,Vendor Contract,High,Finance,External,67991,4,0.7248066140318135,4,118.31,0.5477314814814815,0.0,0,0,1,Finance Approval,36.27
R03296,2025-05-25 10:29:24,2025-05-30 17:37:12,89.92999999999999,16.05,216.0,Vendor Contract,High,Finance,External,97224,4,0.0414788118201919,4,127.13,0.5885648148148148,0.0,0,0,1,Finance Approval,48.72
R03297,2025-04-26 11:07:12,2025-05-02 09:00:00,108.03,20.68,264.0,Vendor Contract,Low,Operations,External,94149,4,0.7335287514468968,4,141.88,0.5374242424242424,0.0,0,0,1,Procurement Review,47.09
R03298,2025-06-18 10:19:48,2025-06-22 15:15:00,70.18,5.66,114.0,Office Supplies,Medium,Operations,External,5437,1,0.9465455519259248,3,100.92,0.8852631578947369,0.0,0,0,0,Procurement Review,32.91
R03299,2025-03-20 10:36:00,2025-03-29 09:00:00,135.26999999999998,27.56,174.0,IT Purchase,Medium,IT,External,163645,3,0.8693352384601896,8,214.4,1.232183908045977,40.400000000000006,1,1,0,Finance Approval,53.91
R03300,2025-01-16 10:34:48,2025-01-20 09:00:00,53.81999999999999,13.4,171.6,IT Purchase,Low,IT,Internal,64786,2,0.0840524842510994,4,94.42,0.5502331002331002,0.0,0,0,0,Procurement Review,21.29
R03301,2025-05-21 14:55:12,2025-05-27 17:33:00,103.61,21.21,191.4,IT Purchase,Low,Operations,Internal,239387,3,0.803474740949058,4,146.63,0.7660919540229885,0.0,0,1,0,Finance Approval,58.38
R03302,2025-01-09 12:26:24,2025-01-13 09:00:00,42.24,10.9,102.6,Office Supplies,High,HR,Internal,63209,1,0.1246857770961868,4,92.56,0.9021442495126707,0.0,0,0,0,Procurement Review,17.869999999999997
R03303,2025-04-28 14:10:48,2025-05-05 09:00:00,115.36,18.12,171.6,IT Purchase,Low,IT,External,25124,2,0.5672620667370487,4,162.82,0.9488344988344988,0.0,0,0,0,Finance Approval,54.400000000000006
R03304,2025-03-25 12:11:24,2025-03-29 16:35:24,62.24,13.16,171.6,IT Purchase,Low,Admin,External,14749,2,0.1462618690533098,4,100.4,0.5850815850815851,0.0,0,0,0,Procurement Review,29.08
R03305,2025-04-03 11:58:12,2025-04-15 09:00:00,157.92,32.47,216.0,Vendor Contract,High,IT,Internal,79451,4,0.0100677310462454,11,285.03,1.319583333333333,69.02999999999997,1,0,1,Procurement Review,33.959999999999994
R03306,2025-03-11 13:58:12,2025-03-20 09:00:00,135.11,30.5,145.2,Office Supplies,Low,IT,Internal,188196,2,0.3432503725709395,7,211.03,1.453374655647383,65.83000000000001,1,1,0,Finance Approval,51.75
R03307,2025-03-23 13:00:00,2025-04-04 09:00:00,200.64,32.5,191.4,IT Purchase,Low,Finance,Internal,213010,3,0.8807563562552055,7,284.0,1.48380355276907,92.6,1,1,0,Finance Approval,65.06
R03308,2025-03-04 13:03:36,2025-03-09 09:00:00,64.41,9.8,140.4,IT Purchase,High,IT,External,72407,2,0.4526143453253406,4,115.94,0.8257834757834758,0.0,0,0,0,Finance Approval,35.48
R03309,2025-06-30 14:12:36,2025-07-04 09:00:00,57.120000000000005,15.2,216.0,Vendor Contract,High,Admin,Internal,43213,4,0.8687378553716277,4,90.79,0.4203240740740741,0.0,0,0,1,Procurement Review,26.38
R03310,2025-01-31 10:49:48,2025-02-07 09:00:00,107.63,15.57,217.8,Equipment,Low,Finance,Internal,10934,3,0.3879813895758355,4,166.17,0.7629476584022038,0.0,0,0,0,Finance Approval,53.91
R03311,2025-06-25 13:53:24,2025-06-30 09:00:00,75.4,19.15,198.0,Equipment,Medium,Admin,Internal,83589,3,0.990599719027146,4,115.11,0.5813636363636364,0.0,0,0,0,Finance Approval,37.31
R03312,2025-02-12 15:05:24,2025-02-20 09:00:00,136.91,34.46,217.8,Equipment,Low,Admin,Internal,98836,3,0.97529046681632,7,185.91,0.8535812672176308,0.0,0,0,0,Procurement Review,47.95
R03313,2025-02-18 13:44:24,2025-02-24 09:00:00,89.82000000000001,16.990000000000002,125.4,Office Supplies,Low,Operations,Internal,42542,1,0.6449871797732506,4,139.26,1.1105263157894736,13.859999999999985,1,0,0,Finance Approval,43.88
R03314,2025-01-04 13:15:00,2025-01-10 09:00:00,92.54,13.45,118.8,Office Supplies,High,IT,Internal,197803,2,0.7145214075500699,4,139.75,1.1763468013468015,20.950000000000003,1,1,0,Procurement Review,48.91
R03315,2025-05-22 10:45:00,2025-05-27 16:16:12,92.46,9.62,145.2,Office Supplies,Low,Operations,Internal,133293,2,0.6446926748672889,4,125.52,0.8644628099173554,0.0,0,0,0,Finance Approval,43.01
R03316,2025-03-26 11:33:36,2025-04-09 15:03:00,219.28,39.52,114.0,Office Supplies,Medium,Admin,External,76608,1,0.7101432644394017,12,339.49,2.977982456140351,225.49,1,0,0,Finance Approval,51.55
R03317,2025-04-15 11:07:12,2025-05-02 09:00:00,316.07,42.45,283.8,Vendor Contract,Low,Finance,External,236518,5,0.3010484325320772,10,405.88,1.4301620859760393,122.07999999999998,1,1,1,Finance Approval,72.65
